1215.000000, 1260.000000
1214.996323, 1260.964824
1214.985275, 1261.920002
1214.966831, 1262.865682
1214.940967, 1263.802012
1214.907657, 1264.729140
1214.866878, 1265.647216
1214.818604, 1266.556387
1214.762811, 1267.456802
1214.699474, 1268.348610
1214.628568, 1269.231958
1214.550069, 1270.106996
1214.463951, 1270.973871
1214.370190, 1271.832732
1214.268761, 1272.683727
1214.159640, 1273.527006
1214.042802, 1274.362715
1213.918222, 1275.191004
1213.785875, 1276.012021
1213.645737, 1276.825914
1213.497783, 1277.632833
1213.341987, 1278.432924
1213.178326, 1279.226337
1213.006775, 1280.013221
1212.827309, 1280.793722
1212.639903, 1281.567991
1212.444532, 1282.336175
1212.241172, 1283.098422
1212.029798, 1283.854882
1211.810385, 1284.605702
1211.582909, 1285.351031
1211.347344, 1286.091017
1211.103667, 1286.825809
1210.851852, 1287.555556
1210.591874, 1288.280404
1210.323709, 1289.000504
1210.047333, 1289.716003
1209.762720, 1290.427050
1209.469845, 1291.133793
1209.168684, 1291.836380
1208.859212, 1292.534961
1208.541405, 1293.229683
1208.215238, 1293.920695
1207.880685, 1294.608144
1207.537723, 1295.292181
1207.186326, 1295.972953
1206.826470, 1296.650608
1206.458130, 1297.325295
1206.081281, 1297.997162
1205.695899, 1298.666357
1205.301922, 1299.333018
1204.898461, 1299.996995
1204.483795, 1300.657855
1204.056168, 1301.315153
1203.613824, 1301.968445
1203.155007, 1302.617284
1202.677960, 1303.261226
1202.180928, 1303.899825
1201.662154, 1304.532636
1201.119882, 1305.159214
1200.552356, 1305.779113
1199.957819, 1306.391890
1199.334516, 1306.997097
1198.680691, 1307.594290
1197.994587, 1308.183024
1197.274448, 1308.762854
1196.518519, 1309.333333
1195.725041, 1309.894018
1194.892261, 1310.444463
1194.018421, 1310.984222
1193.101766, 1311.512851
1192.140538, 1312.029904
1191.132983, 1312.534936
1190.077343, 1313.027502
1188.971863, 1313.507156
1187.814787, 1313.973454
1186.604358, 1314.425949
1185.338820, 1314.864198
1184.016418, 1315.287754
1182.635394, 1315.696172
1181.193993, 1316.089008
1179.690458, 1316.465815
1178.123034, 1316.826149
1176.489964, 1317.169565
1174.789493, 1317.495617
1173.019863, 1317.803860
1171.179319, 1318.093849
1169.266105, 1318.365139
1167.278464, 1318.617284
1165.214640, 1318.849839
1163.072878, 1319.062359
1160.851420, 1319.254399
1158.548511, 1319.425513
1156.162395, 1319.575257
1153.691316, 1319.703184
1151.133517, 1319.808851
1148.487242, 1319.891811
1145.750735, 1319.951619
1142.922239, 1319.987831
1140.000000, 1320.000000
