285.000000, 180.000000
285.000000, 180.606061
285.000000, 181.212121
285.000000, 181.818182
285.000000, 182.424242
285.000000, 183.030303
285.000000, 183.636364
285.000000, 184.242424
285.000000, 184.848485
285.000000, 185.454545
285.000000, 186.060606
285.000000, 186.666667
285.000000, 187.272727
285.000000, 187.878788
285.000000, 188.484848
285.000000, 189.090909
285.000000, 189.696970
285.000000, 190.303030
285.000000, 190.909091
285.000000, 191.515152
285.000000, 192.121212
285.000000, 192.727273
285.000000, 193.333333
285.000000, 193.939394
285.000000, 194.545455
285.000000, 195.151515
285.000000, 195.757576
285.000000, 196.363636
285.000000, 196.969697
285.000000, 197.575758
285.000000, 198.181818
285.000000, 198.787879
285.000000, 199.393939
285.000000, 200.000000
285.000000, 200.606061
285.000000, 201.212121
285.000000, 201.818182
285.000000, 202.424242
285.000000, 203.030303
285.000000, 203.636364
285.000000, 204.242424
285.000000, 204.848485
285.000000, 205.454545
285.000000, 206.060606
285.000000, 206.666667
285.000000, 207.272727
285.000000, 207.878788
285.000000, 208.484848
285.000000, 209.090909
285.000000, 209.696970
285.000000, 210.303030
285.000000, 210.909091
285.000000, 211.515152
285.000000, 212.121212
285.000000, 212.727273
285.000000, 213.333333
285.000000, 213.939394
285.000000, 214.545455
285.000000, 215.151515
285.000000, 215.757576
285.000000, 216.363636
285.000000, 216.969697
285.000000, 217.575758
285.000000, 218.181818
285.000000, 218.787879
285.000000, 219.393939
285.000000, 220.000000
285.000000, 220.606061
285.000000, 221.212121
285.000000, 221.818182
285.000000, 222.424242
285.000000, 223.030303
285.000000, 223.636364
285.000000, 224.242424
285.000000, 224.848485
285.000000, 225.454545
285.000000, 226.060606
285.000000, 226.666667
285.000000, 227.272727
285.000000, 227.878788
285.000000, 228.484848
285.000000, 229.090909
285.000000, 229.696970
285.000000, 230.303030
285.000000, 230.909091
285.000000, 231.515152
285.000000, 232.121212
285.000000, 232.727273
285.000000, 233.333333
285.000000, 233.939394
285.000000, 234.545455
285.000000, 235.151515
285.000000, 235.757576
285.000000, 236.363636
285.000000, 236.969697
285.000000, 237.575758
285.000000, 238.181818
285.000000, 238.787879
285.000000, 239.393939
285.000000, 240.000000
